id,year,sport,medal,code,country,host
31853,2006,speedskating,bronze,NED,Netherlands,FALSE
31853,2006,speedskating,gold,NED,Netherlands,FALSE
31853,2006,speedskating,silver,CAN,Canada,FALSE
31853,2006,speedskating,bronze,GER,Germany,FALSE
31853,2006,speedskating,gold,CAN,Canada,FALSE
31853,2006,speedskating,silver,CAN,Canada,FALSE
31853,2006,speedskating,bronze,NED,Netherlands,FALSE
31853,2006,speedskating,gold,NED,Netherlands,FALSE
31853,2006,speedskating,silver,NED,Netherlands,FALSE
31853,2006,speedskating,bronze,CAN,Canada,FALSE
31853,2006,speedskating,gold,CAN,Canada,FALSE
31853,2006,speedskating,silver,GER,Germany,FALSE
31853,2006,speedskating,bronze,CAN,Canada,FALSE
31853,2006,speedskating,gold,RUS,RussianFederation,FALSE
31853,2006,speedskating,silver,CHN,People'sRepublicofChina,FALSE
31853,2006,speedskating,bronze,CHN,People'sRepublicofChina,FALSE
31853,2006,speedskating,gold,GER,Germany,FALSE
31853,2006,speedskating,silver,CAN,Canada,FALSE
31853,2006,speedskating,bronze,RUS,RussianFederation,FALSE
31704,2006,curling,gold,CAN,Canada,FALSE
31704,2006,curling,silver,FIN,Finland,FALSE
31704,2006,curling,bronze,USA,UnitedStatesofAmerica,FALSE
31704,2006,curling,gold,SWE,Sweden,FALSE
31704,2006,curling,silver,SUI,Switzerland,FALSE
31704,2006,curling,bronze,CAN,Canada,FALSE
58171,2006,alpineskiing,gold,FRA,France,FALSE
58171,2006,alpineskiing,silver,AUT,Austria,FALSE
58171,2006,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,2006,alpineskiing,gold,AUT,Austria,FALSE
58171,2006,alpineskiing,silver,AUT,Austria,FALSE
58171,2006,alpineskiing,bronze,AUT,Austria,FALSE
58171,2006,alpineskiing,gold,AUT,Austria,FALSE
58171,2006,alpineskiing,silver,FRA,France,FALSE
58171,2006,alpineskiing,bronze,AUT,Austria,FALSE
58171,2006,alpineskiing,gold,NOR,Norway,FALSE
58171,2006,alpineskiing,silver,AUT,Austria,FALSE
58171,2006,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,2006,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,2006,alpineskiing,silver,CRO,Croatia,FALSE
58171,2006,alpineskiing,bronze,AUT,Austria,FALSE
58171,2006,alpineskiing,gold,AUT,Austria,FALSE
58171,2006,alpineskiing,silver,SUI,Switzerland,FALSE
58171,2006,alpineskiing,bronze,SWE,Sweden,FALSE
58171,2006,alpineskiing,gold,SWE,Sweden,FALSE
58171,2006,alpineskiing,silver,AUT,Austria,FALSE
58171,2006,alpineskiing,bronze,AUT,Austria,FALSE
58171,2006,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,2006,alpineskiing,silver,FIN,Finland,FALSE
58171,2006,alpineskiing,bronze,SWE,Sweden,FALSE
58171,2006,alpineskiing,gold,AUT,Austria,FALSE
58171,2006,alpineskiing,silver,CRO,Croatia,FALSE
58171,2006,alpineskiing,bronze,AUT,Austria,FALSE
58171,2006,alpineskiing,gold,CRO,Croatia,FALSE
58171,2006,alpineskiing,silver,AUT,Austria,FALSE
58171,2006,alpineskiing,bronze,SWE,Sweden,FALSE
31896,2006,freestyleskiing,gold,AUS,Australia,FALSE
31896,2006,freestyleskiing,silver,FIN,Finland,FALSE
31896,2006,freestyleskiing,bronze,USA,UnitedStatesofAmerica,FALSE
31896,2006,freestyleskiing,gold,CHN,People'sRepublicofChina,FALSE
31896,2006,freestyleskiing,silver,BLR,Belarus,FALSE
31896,2006,freestyleskiing,bronze,RUS,RussianFederation,FALSE
31896,2006,freestyleskiing,gold,CAN,Canada,FALSE
31896,2006,freestyleskiing,silver,NOR,Norway,FALSE
31896,2006,freestyleskiing,bronze,FRA,France,FALSE
31896,2006,freestyleskiing,gold,SUI,Switzerland,FALSE
31896,2006,freestyleskiing,silver,CHN,People'sRepublicofChina,FALSE
31896,2006,freestyleskiing,bronze,AUS,Australia,FALSE
32503,2006,luge,gold,ITA,Italy,TRUE
32503,2006,luge,silver,RUS,RussianFederation,FALSE
32503,2006,luge,bronze,LAT,Latvia,FALSE
32503,2006,luge,gold,AUT,Austria,FALSE
32503,2006,luge,silver,GER,Germany,FALSE
32503,2006,luge,bronze,ITA,Italy,TRUE
32503,2006,luge,gold,GER,Germany,FALSE
32503,2006,luge,silver,GER,Germany,FALSE
32503,2006,luge,bronze,GER,Germany,FALSE
31821,2006,shorttrack,gold,USA,UnitedStatesofAmerica,FALSE
31821,2006,shorttrack,silver,CAN,Canada,FALSE
31821,2006,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31821,2006,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,2006,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,silver,CAN,Canada,FALSE
31821,2006,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31821,2006,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2006,shorttrack,silver,BUL,Bulgaria,FALSE
31821,2006,shorttrack,bronze,CAN,Canada,FALSE
31821,2006,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,silver,CHN,People'sRepublicofChina,FALSE
31821,2006,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,2006,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,bronze,CHN,People'sRepublicofChina,FALSE
31821,2006,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2006,shorttrack,silver,CAN,Canada,FALSE
31821,2006,shorttrack,bronze,ITA,Italy,TRUE
31698,2006,skeleton,gold,CAN,Canada,FALSE
31698,2006,skeleton,silver,CAN,Canada,FALSE
31698,2006,skeleton,bronze,SUI,Switzerland,FALSE
31698,2006,skeleton,gold,SUI,Switzerland,FALSE
31698,2006,skeleton,silver,GBR,GreatBritain,FALSE
31698,2006,skeleton,bronze,CAN,Canada,FALSE
32514,2006,snowboard,gold,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,silver,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,bronze,FIN,Finland,FALSE
32514,2006,snowboard,gold,SUI,Switzerland,FALSE
32514,2006,snowboard,silver,SUI,Switzerland,FALSE
32514,2006,snowboard,bronze,AUT,Austria,FALSE
32514,2006,snowboard,gold,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,silver,SVK,Slovakia,FALSE
32514,2006,snowboard,bronze,FRA,France,FALSE
32514,2006,snowboard,gold,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,silver,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,bronze,NOR,Norway,FALSE
32514,2006,snowboard,gold,SUI,Switzerland,FALSE
32514,2006,snowboard,silver,GER,Germany,FALSE
32514,2006,snowboard,bronze,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,gold,SUI,Switzerland,FALSE
32514,2006,snowboard,silver,USA,UnitedStatesofAmerica,FALSE
32514,2006,snowboard,bronze,CAN,Canada,FALSE
31666,2010,biathlon,gold,FRA,France,FALSE
31666,2010,biathlon,silver,NOR,Norway,FALSE
31666,2010,biathlon,bronze,CRO,Croatia,FALSE
31666,2010,biathlon,gold,NOR,Norway,FALSE
31666,2010,biathlon,silver,NOR,Norway,FALSE
31666,2010,biathlon,bronze,BLR,Belarus,FALSE
31666,2010,biathlon,gold,NOR,Norway,FALSE
31666,2010,biathlon,silver,AUT,Austria,FALSE
31666,2010,biathlon,bronze,RUS,RussianFederation,FALSE
31666,2010,biathlon,gold,SWE,Sweden,FALSE
31666,2010,biathlon,silver,AUT,Austria,FALSE
31666,2010,biathlon,bronze,FRA,France,FALSE
31666,2010,biathlon,gold,RUS,RussianFederation,FALSE
31666,2010,biathlon,silver,FRA,France,FALSE
31666,2010,biathlon,bronze,SVK,Slovakia,FALSE
31666,2010,biathlon,gold,SVK,Slovakia,FALSE
31666,2010,biathlon,silver,GER,Germany,FALSE
31666,2010,biathlon,bronze,FRA,France,FALSE
31666,2010,biathlon,gold,NOR,Norway,FALSE
31666,2010,biathlon,silver,KAZ,Kazakhstan,FALSE
31666,2010,biathlon,bronze,BLR,Belarus,FALSE
31666,2010,biathlon,gold,RUS,RussianFederation,FALSE
31666,2010,biathlon,silver,FRA,France,FALSE
31666,2010,biathlon,bronze,GER,Germany,FALSE
31666,2010,biathlon,gold,GER,Germany,FALSE
31666,2010,biathlon,silver,SVK,Slovakia,FALSE
31666,2010,biathlon,bronze,FRA,France,FALSE
31666,2010,biathlon,gold,GER,Germany,FALSE
31666,2010,biathlon,silver,RUS,RussianFederation,FALSE
31666,2010,biathlon,bronze,GER,Germany,FALSE
31688,2010,bobsleigh,gold,GER,Germany,FALSE
31688,2010,bobsleigh,silver,GER,Germany,FALSE
31688,2010,bobsleigh,bronze,RUS,RussianFederation,FALSE
31688,2010,bobsleigh,gold,USA,UnitedStatesofAmerica,FALSE
31688,2010,bobsleigh,silver,GER,Germany,FALSE
31688,2010,bobsleigh,bronze,CAN,Canada,TRUE
31688,2010,bobsleigh,gold,CAN,Canada,TRUE
31688,2010,bobsleigh,silver,CAN,Canada,TRUE
31688,2010,bobsleigh,bronze,USA,UnitedStatesofAmerica,FALSE
31872,2010,crosscountry,gold,SUI,Switzerland,FALSE
31872,2010,crosscountry,silver,ITA,Italy,FALSE
31872,2010,crosscountry,bronze,CZE,CzechRepublic,FALSE
31872,2010,crosscountry,gold,SWE,Sweden,FALSE
31872,2010,crosscountry,silver,NOR,Norway,FALSE
31872,2010,crosscountry,bronze,CZE,CzechRepublic,FALSE
31872,2010,crosscountry,gold,NOR,Norway,FALSE
31872,2010,crosscountry,silver,GER,Germany,FALSE
31872,2010,crosscountry,bronze,RUS,RussianFederation,FALSE
31872,2010,crosscountry,gold,RUS,RussianFederation,FALSE
31872,2010,crosscountry,silver,RUS,RussianFederation,FALSE
31872,2010,crosscountry,bronze,NOR,Norway,FALSE
31872,2010,crosscountry,gold,NOR,Norway,FALSE
31872,2010,crosscountry,silver,GER,Germany,FALSE
31872,2010,crosscountry,bronze,SWE,Sweden,FALSE
31872,2010,crosscountry,gold,SWE,Sweden,FALSE
31872,2010,crosscountry,silver,GER,Germany,FALSE
31872,2010,crosscountry,bronze,SWE,Sweden,FALSE
31872,2010,crosscountry,gold,SWE,Sweden,FALSE
31872,2010,crosscountry,silver,EST,Estonia,FALSE
31872,2010,crosscountry,bronze,NOR,Norway,FALSE
31872,2010,crosscountry,gold,NOR,Norway,FALSE
31872,2010,crosscountry,silver,GER,Germany,FALSE
31872,2010,crosscountry,bronze,FIN,Finland,FALSE
31872,2010,crosscountry,gold,GER,Germany,FALSE
31872,2010,crosscountry,silver,SWE,Sweden,FALSE
31872,2010,crosscountry,bronze,RUS,RussianFederation,FALSE
31872,2010,crosscountry,gold,NOR,Norway,FALSE
31872,2010,crosscountry,silver,POL,Poland,FALSE
31872,2010,crosscountry,bronze,SLO,Slovenia,FALSE
31872,2010,crosscountry,gold,POL,Poland,FALSE
31872,2010,crosscountry,silver,NOR,Norway,FALSE
31872,2010,crosscountry,bronze,FIN,Finland,FALSE
31872,2010,crosscountry,gold,NOR,Norway,FALSE
31872,2010,crosscountry,silver,SWE,Sweden,FALSE
31872,2010,crosscountry,bronze,POL,Poland,FALSE
31759,2010,figureskating,gold,USA,UnitedStatesofAmerica,FALSE
31759,2010,figureskating,silver,RUS,RussianFederation,FALSE
31759,2010,figureskating,bronze,JPN,Japan,FALSE
31759,2010,figureskating,gold,CHN,People'sRepublicofChina,FALSE
31759,2010,figureskating,silver,CHN,People'sRepublicofChina,FALSE
31759,2010,figureskating,bronze,GER,Germany,FALSE
31759,2010,figureskating,gold,CAN,Canada,TRUE
31759,2010,figureskating,silver,USA,UnitedStatesofAmerica,FALSE
31759,2010,figureskating,bronze,RUS,RussianFederation,FALSE
31759,2010,figureskating,gold,KOR,RepublicofKorea,FALSE
31759,2010,figureskating,silver,JPN,Japan,FALSE
31759,2010,figureskating,bronze,CAN,Canada,TRUE
31910,2010,icehockey,gold,CAN,Canada,TRUE
31910,2010,icehockey,silver,USA,UnitedStatesofAmerica,FALSE
31910,2010,icehockey,bronze,FIN,Finland,FALSE
31910,2010,icehockey,gold,CAN,Canada,TRUE
31910,2010,icehockey,silver,USA,UnitedStatesofAmerica,FALSE
31910,2010,icehockey,bronze,FIN,Finland,FALSE
31911,2010,nordiccombined,gold,FRA,France,FALSE
31911,2010,nordiccombined,silver,USA,UnitedStatesofAmerica,FALSE
31911,2010,nordiccombined,bronze,ITA,Italy,FALSE
31911,2010,nordiccombined,gold,AUT,Austria,FALSE
31911,2010,nordiccombined,silver,USA,UnitedStatesofAmerica,FALSE
31911,2010,nordiccombined,bronze,GER,Germany,FALSE
31911,2010,nordiccombined,gold,USA,UnitedStatesofAmerica,FALSE
31911,2010,nordiccombined,silver,USA,UnitedStatesofAmerica,FALSE
31911,2010,nordiccombined,bronze,AUT,Austria,FALSE
32498,2010,skijumping,gold,SUI,Switzerland,FALSE
32498,2010,skijumping,silver,POL,Poland,FALSE
32498,2010,skijumping,bronze,AUT,Austria,FALSE
32498,2010,skijumping,gold,SUI,Switzerland,FALSE
32498,2010,skijumping,silver,POL,Poland,FALSE
32498,2010,skijumping,bronze,AUT,Austria,FALSE
32498,2010,skijumping,gold,AUT,Austria,FALSE
32498,2010,skijumping,silver,GER,Germany,FALSE
32498,2010,skijumping,bronze,NOR,Norway,FALSE
31853,2010,speedskating,gold,USA,UnitedStatesofAmerica,FALSE
31853,2010,speedskating,silver,KOR,RepublicofKorea,FALSE
31853,2010,speedskating,bronze,USA,UnitedStatesofAmerica,FALSE
31853,2010,speedskating,gold,NED,Netherlands,FALSE
31853,2010,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,2010,speedskating,bronze,NOR,Norway,FALSE
31853,2010,speedskating,gold,NED,Netherlands,FALSE
31853,2010,speedskating,silver,KOR,RepublicofKorea,FALSE
31853,2010,speedskating,bronze,RUS,RussianFederation,FALSE
31853,2010,speedskating,gold,KOR,RepublicofKorea,FALSE
31853,2010,speedskating,silver,RUS,RussianFederation,FALSE
31853,2010,speedskating,bronze,NED,Netherlands,FALSE
31853,2010,speedskating,gold,KOR,RepublicofKorea,FALSE
31853,2010,speedskating,silver,JPN,Japan,FALSE
31853,2010,speedskating,bronze,JPN,Japan,FALSE
31853,2010,speedskating,gold,CAN,Canada,TRUE
31853,2010,speedskating,silver,USA,UnitedStatesofAmerica,FALSE
31853,2010,speedskating,bronze,NED,Netherlands,FALSE
31853,2010,speedskating,gold,CAN,Canada,TRUE
31853,2010,speedskating,silver,NED,Netherlands,FALSE
31853,2010,speedskating,bronze,NED,Netherlands,FALSE
31853,2010,speedskating,gold,NED,Netherlands,FALSE
31853,2010,speedskating,silver,CAN,Canada,TRUE
31853,2010,speedskating,bronze,CZE,CzechRepublic,FALSE
31853,2010,speedskating,gold,CZE,CzechRepublic,FALSE
31853,2010,speedskating,silver,GER,Germany,FALSE
31853,2010,speedskating,bronze,CAN,Canada,TRUE
31853,2010,speedskating,gold,CZE,CzechRepublic,FALSE
31853,2010,speedskating,silver,GER,Germany,FALSE
31853,2010,speedskating,bronze,CAN,Canada,TRUE
31853,2010,speedskating,gold,KOR,RepublicofKorea,FALSE
31853,2010,speedskating,silver,GER,Germany,FALSE
31853,2010,speedskating,bronze,CHN,People'sRepublicofChina,FALSE
31853,2010,speedskating,gold,GER,Germany,FALSE
31853,2010,speedskating,silver,JPN,Japan,FALSE
31853,2010,speedskating,bronze,POL,Poland,FALSE
31704,2010,curling,gold,CAN,Canada,TRUE
31704,2010,curling,silver,NOR,Norway,FALSE
31704,2010,curling,bronze,SUI,Switzerland,FALSE
31704,2010,curling,gold,SWE,Sweden,FALSE
31704,2010,curling,silver,CAN,Canada,TRUE
31704,2010,curling,bronze,CHN,People'sRepublicofChina,FALSE
58171,2010,alpineskiing,gold,SUI,Switzerland,FALSE
58171,2010,alpineskiing,silver,NOR,Norway,FALSE
58171,2010,alpineskiing,bronze,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,gold,ITA,Italy,FALSE
58171,2010,alpineskiing,silver,CRO,Croatia,FALSE
58171,2010,alpineskiing,bronze,SWE,Sweden,FALSE
58171,2010,alpineskiing,gold,SUI,Switzerland,FALSE
58171,2010,alpineskiing,silver,NOR,Norway,FALSE
58171,2010,alpineskiing,bronze,NOR,Norway,FALSE
58171,2010,alpineskiing,gold,NOR,Norway,FALSE
58171,2010,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,bronze,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,silver,CRO,Croatia,FALSE
58171,2010,alpineskiing,bronze,SUI,Switzerland,FALSE
58171,2010,alpineskiing,gold,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,bronze,AUT,Austria,FALSE
58171,2010,alpineskiing,gold,GER,Germany,FALSE
58171,2010,alpineskiing,silver,AUT,Austria,FALSE
58171,2010,alpineskiing,bronze,CZE,CzechRepublic,FALSE
58171,2010,alpineskiing,gold,GER,Germany,FALSE
58171,2010,alpineskiing,silver,SLO,Slovenia,FALSE
58171,2010,alpineskiing,bronze,AUT,Austria,FALSE
58171,2010,alpineskiing,gold,AUT,Austria,FALSE
58171,2010,alpineskiing,silver,SLO,Slovenia,FALSE
58171,2010,alpineskiing,bronze,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,gold,GER,Germany,FALSE
58171,2010,alpineskiing,silver,USA,UnitedStatesofAmerica,FALSE
58171,2010,alpineskiing,bronze,SWE,Sweden,FALSE
31896,2010,freestyleskiing,gold,CAN,Canada,TRUE
31896,2010,freestyleskiing,silver,AUS,Australia,FALSE
31896,2010,freestyleskiing,bronze,USA,UnitedStatesofAmerica,FALSE
31896,2010,freestyleskiing,gold,BLR,Belarus,FALSE
31896,2010,freestyleskiing,silver,USA,UnitedStatesofAmerica,FALSE
31896,2010,freestyleskiing,bronze,CHN,People'sRepublicofChina,FALSE
31896,2010,freestyleskiing,gold,SUI,Switzerland,FALSE
31896,2010,freestyleskiing,silver,AUT,Austria,FALSE
31896,2010,freestyleskiing,bronze,NOR,Norway,FALSE
31896,2010,freestyleskiing,gold,USA,UnitedStatesofAmerica,FALSE
31896,2010,freestyleskiing,silver,CAN,Canada,TRUE
31896,2010,freestyleskiing,bronze,USA,UnitedStatesofAmerica,FALSE
31896,2010,freestyleskiing,gold,AUS,Australia,FALSE
31896,2010,freestyleskiing,silver,CHN,People'sRepublicofChina,FALSE
31896,2010,freestyleskiing,bronze,CHN,People'sRepublicofChina,FALSE
31896,2010,freestyleskiing,gold,CAN,Canada,TRUE
31896,2010,freestyleskiing,silver,NOR,Norway,FALSE
31896,2010,freestyleskiing,bronze,FRA,France,FALSE
32503,2010,luge,gold,GER,Germany,FALSE
32503,2010,luge,silver,GER,Germany,FALSE
32503,2010,luge,bronze,ITA,Italy,FALSE
32503,2010,luge,gold,AUT,Austria,FALSE
32503,2010,luge,silver,LAT,Latvia,FALSE
32503,2010,luge,bronze,GER,Germany,FALSE
32503,2010,luge,gold,GER,Germany,FALSE
32503,2010,luge,silver,AUT,Austria,FALSE
32503,2010,luge,bronze,GER,Germany,FALSE
31821,2010,shorttrack,gold,CAN,Canada,TRUE
31821,2010,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,bronze,CAN,Canada,TRUE
31821,2010,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31821,2010,shorttrack,gold,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,silver,USA,UnitedStatesofAmerica,FALSE
31821,2010,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31821,2010,shorttrack,gold,CAN,Canada,TRUE
31821,2010,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31821,2010,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2010,shorttrack,silver,CAN,Canada,TRUE
31821,2010,shorttrack,bronze,ITA,Italy,FALSE
31821,2010,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2010,shorttrack,silver,USA,UnitedStatesofAmerica,FALSE
31821,2010,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2010,shorttrack,silver,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,bronze,KOR,RepublicofKorea,FALSE
31821,2010,shorttrack,gold,CHN,People'sRepublicofChina,FALSE
31821,2010,shorttrack,silver,CAN,Canada,TRUE
31821,2010,shorttrack,bronze,USA,UnitedStatesofAmerica,FALSE
31698,2010,skeleton,gold,CAN,Canada,TRUE
31698,2010,skeleton,silver,LAT,Latvia,FALSE
31698,2010,skeleton,bronze,RUS,RussianFederation,FALSE
31698,2010,skeleton,gold,GBR,GreatBritain,FALSE
31698,2010,skeleton,silver,GER,Germany,FALSE
31698,2010,skeleton,bronze,GER,Germany,FALSE
32514,2010,snowboard,gold,USA,UnitedStatesofAmerica,FALSE
32514,2010,snowboard,silver,FIN,Finland,FALSE
32514,2010,snowboard,bronze,USA,UnitedStatesofAmerica,FALSE
32514,2010,snowboard,gold,CAN,Canada,TRUE
32514,2010,snowboard,silver,AUT,Austria,FALSE
32514,2010,snowboard,bronze,FRA,France,FALSE
32514,2010,snowboard,gold,USA,UnitedStatesofAmerica,FALSE
32514,2010,snowboard,silver,CAN,Canada,TRUE
32514,2010,snowboard,bronze,FRA,France,FALSE
32514,2010,snowboard,gold,AUS,Australia,FALSE
32514,2010,snowboard,silver,USA,UnitedStatesofAmerica,FALSE
32514,2010,snowboard,bronze,USA,UnitedStatesofAmerica,FALSE
32514,2010,snowboard,gold,NED,Netherlands,FALSE
32514,2010,snowboard,silver,RUS,RussianFederation,FALSE
32514,2010,snowboard,bronze,AUT,Austria,FALSE
32514,2010,snowboard,gold,CAN,Canada,TRUE
32514,2010,snowboard,silver,FRA,France,FALSE
32514,2010,snowboard,bronze,SUI,Switzerland,FALSE
